accX,accY,gyroX,gyroY,gyroZ
-71.39102190836824,86.97363553116242,-6.276317950000002,79.70210528,-12.005916860000003
-72.01442506593202,87.03373075127382,-6.790396550000002,80.16477601999999,-11.510198210000002
-74.46809784215124,87.14163942866395,-7.102438350000003,80.44744917999999,-11.275249090000003
-84.35098974434237,88.97755535081211,-7.043108590000003,80.45857351,-11.219627440000002
-84.76137135746397,89.02812333439158,-7.0468195000000025,80.71091539,-11.282712910000003
-84.80495988775024,89.03625309352032,-7.116491550000003,80.49456534,-11.792418960000003
-91.21942684803257,90.22719302838445,-7.061526150000002,80.54586637999999,-11.884027960000003
-92.49451467190762,90.47351781916323,-7.735625030000002,80.69401998,-11.802543480000002
-96.08889619887564,91.15677419443445,-8.119471010000002,80.86917299999999,-11.951609880000003
-97.04622479338205,91.3476856914542,-8.58838365,81.14758987999998,-12.651315460000003
-96.96449947281758,91.33836593912878,-8.920712920000001,81.90354766999998,-13.169895200000003
-97.10571963449155,91.37147463620819,-9.048500020000002,82.17007504999998,-12.760976480000002
-97.63907688756407,91.47556050996712,-9.723678160000002,82.64923372999998,-13.087675580000003
-98.30183196739517,91.65433790067966,-10.144701210000003,82.64191158999998,-13.157235910000002
-99.49343069748234,91.89575158261019,-10.448738510000002,83.09247288999998,-13.263465810000003
-101.68329959932971,92.34969988008237,-10.372014800000002,83.26418785999998,-13.610549260000003
-103.10825654074496,92.6496456634412,-10.267642350000003,83.70687100999997,-13.527771110000003
-105.60188062875393,93.22583975587966,-10.241134330000003,84.19916280999998,-14.004915470000004
-105.55693223106833,93.2716711969501,-10.039790880000004,84.15889411999997,-13.909734930000004
-111.38105631813151,94.77746930329118,-9.944783240000003,83.81905909999998,-13.862231110000005
-112.30599364833103,95.01672961896335,-9.720118800000003,83.60888913999997,-13.532481690000004
-112.3765211599388,95.02546228616355,-9.705421880000003,83.70441911999997,-13.774980870000004
-113.07565986895911,95.16186910379747,-9.322391330000002,83.34692393999997,-13.756741320000003
-112.68925684155603,95.17761107047203,-9.392914580000003,83.34692393999997,-13.712200320000003
-112.97225322405474,95.2773459829058,-9.286849110000002,82.83488373999997,-13.704885460000003
-112.97225322405474,95.30575193671584,-9.345566230000003,82.92662923999997,-14.024159800000003
-113.08310126663321,95.30575193671584,-9.345566230000003,82.65946821999997,-14.170549400000002
-112.68925684155603,95.20548615197144,-9.389315110000004,82.20010497999996,-13.926284820000003
-112.51776019637185,95.16186910379747,-9.353195810000004,81.78112109999996,-13.984075700000004
-110.27331033621881,94.63442842167883,-9.323999650000005,81.82491533999996,-13.480441940000004
-109.74349307207616,94.50301288306643,-9.268981750000005,81.85792607999996,-13.924253000000004
-108.18996790059515,94.10655630890456,-8.954655150000006,81.49552599999996,-13.876179520000004
-108.18996790059515,94.10655630890456,-8.833802880000006,81.63835140999996,-14.300993560000004
-108.06941234271613,94.10655630890456,-8.491075180000006,81.64917438999996,-13.961873520000005
-108.06277590164223,94.07585098461689,-8.436178030000006,81.30881205999995,-13.800841880000005
-107.96429156676375,94.07493397201549,-8.294168890000005,81.18865047999995,-13.910079680000006
-108.03649780787761,94.06861612245237,-8.323414330000006,80.96199831999995,-13.825999040000006
-107.93813743690713,94.06191524625301,-8.103745930000006,81.20729469999995,-14.001733760000006
-107.96429156676375,94.06822276056955,-7.824382090000006,81.54547197999995,-14.167146560000006
-108.58052468321978,94.2462936375175,-7.715460410000006,81.01588725999994,-14.028177520000007
-108.5652044520429,94.2462936375175,-7.873000800000006,80.85468313999995,-13.951239190000006
-107.83444788543606,94.09345933047543,-7.566570480000006,80.98965839999995,-14.060678590000006
-107.04873281099046,93.90866092050155,-7.504400120000007,80.79217607999995,-14.451986150000005
-106.82819765721185,93.90979260953856,-7.519471400000007,80.69798057999995,-14.670519710000004
